"","MDS1","MDS2"
"Isopods.Weight_g",-0.837367326747476,0.119151075327629
"Amphipods.Weight_g",-0.00946017544092292,-0.6417524367
"Bivalves.Weight_g",-2.10393074028426,0.217836237987492
"Oligochaets.Weight_g",4.56898457298386,-0.191622970037392
"Chironomid.Weight_g",-1.22582586380574,-1.62671253877862
"Mysid.Weight_g",-0.960245409717512,0.587954979317917
"Nematodes.Weight_g",-5.08165424163965,0.0725594222483395
